verb,frequency,norm,pmi,samples
blow,1.0,0.0384615384615,0.699339150808,"Blowing cheeks out, then swallowing the air or releasing it
"
bite,1.0,0.0384615384615,0.558260552548,"Biting one's cheek
"
prop,1.0,0.0384615384615,0.669486187658,"Propping a cheek on a fist
"
enter,1.0,0.0384615384615,0.699339150808,"Spots of color entering the cheeks
"
puff,1.0,0.0384615384615,0.699339150808,"Pressing a fist against the mouth and puffing out the cheeks
"
suck,1.0,0.0384615384615,0.699339150808,"Sucking the cheeks in
"
