verb,frequency,norm,pmi,samples
hold,2.0,0.0714285714286,0.829622349228,"Holding the stomach as if pained
		Holding the stomach
"
clutch,1.0,0.0357142857143,0.570760715312,"Clutching the stomach
"
cross,1.0,0.0357142857143,0.337145864131,"Arms crossing the stomach in a protective huddle
"
